Apple:0,45,53,-6,-20,10,0
Apple:8,49,53,-8,80,10,0
Apple:0,50,53,-7,80,13,67
Apple:8,52,53,-12,-25,12,14
Apple:0,54,53,-10,80,14,67
Apple:8,58,53,-14,-25,13,14
Apple:0,59,53,-12,80,15,67
Apple:8,59,53,-13,-29,13,0
Apple:0,58,53,-11,80,16,67
Apple:5,58,53,-9,80,18,67
Apple:8,56,53,-12,-26,13,0
Apple:0,55,53,-11,80,16,67
Apple:5,56,53,-9,80,16,67
Apple:0,56,53,-14,-28,13,17
Apple:5,58,53,-12,80,15,0
Apple:0,57,53,-13,-28,12,15
Apple:5,61,53,-12,-28,15,15
Apple:0,57,53,-13,-28,14,17
Apple:5,62,53,-11,-28,13,0
Apple:0,57,53,-14,-29,15,17
Apple:5,50,53,-14,-26,14,17
Apple:0,54,53,-11,80,15,67
Apple:5,51,53,-14,-26,13,17
Apple:0,54,53,-11,80,15,67
Apple:8,52,53,-14,-26,14,17
Apple:5,55,53,-11,80,15,67
Apple:8,53,53,-13,-27,13,15
Apple:5,55,53,-12,80,15,67
Apple:8,53,53,-11,0,12,0
Apple:5,55,53,-12,80,15,67
Apple:8,53,53,-11,-24,11,0
Apple:5,55,53,-12,-26,15,67
Apple:8,52,53,-13,-27,13,15
Apple:5,55,53,-11,80,15,67
Apple:8,54,53,-13,-26,13,17
Apple:0,55,53,-10,80,15,67
Apple:8,51,53,-15,-26,14,17
Apple:0,56,53,-10,80,15,67
Apple:8,54,53,-13,-26,13,17
Apple:5,55,53,-9,80,14,0
Apple:8,54,53,-13,-27,13,17
Apple:5,53,53,-11,80,15,67
Apple:0,56,53,-9,80,17,67
Apple:8,54,53,-12,-26,13,17
Apple:5,55,53,-9,80,14,0
Apple:8,55,53,-13,-26,13,17
Apple:5,55,53,-11,80,15,17
Apple:8,55,53,-11,-26,12,0
Apple:5,54,53,-10,80,14,67
Apple:0,56,53,-7,80,16,67
Apple:5,55,53,-14,-26,14,17
Apple:0,56,53,-11,80,16,67
Apple:5,55,53,-14,-26,14,15
Apple:0,57,53,-11,80,16,67
Apple:5,55,53,-14,-26,14,17
Apple:0,57,53,-11,80,16,67
Apple:5,55,53,-14,-26,14,17
Apple:0,57,53,-11,80,16,67
Apple:5,55,53,-15,-27,15,17
Apple:0,56,53,-11,80,17,67
Apple:5,54,53,-14,-26,14,17
Apple:0,56,53,-10,80,17,67
Apple:5,54,53,-14,-26,14,17
Apple:0,56,53,-11,80,16,67
Apple:5,54,53,-14,-26,14,15
Apple:0,56,53,-11,80,16,67
Apple:5,54,53,-14,-24,14,17
Apple:0,56,53,-11,80,16,67
Apple:5,53,53,-14,-28,14,17
Apple:0,56,53,-11,80,16,67
Apple:5,55,53,-14,-26,14,17
Apple:5,55,53,-14,-26,14,17
Apple:0,54,53,-13,-27,14,15
Apple:5,55,53,-10,80,16,67
Apple:5,55,53,-14,-26,13,15
Apple:5,53,53,-13,-26,13,15
Apple:0,54,53,-10,80,16,67
Apple:8,50,53,-12,-24,12,15
Apple:0,53,53,-8,0,13,0
Apple:5,51,53,-12,-25,13,17
Apple:8,52,53,-12,-24,13,0
Apple:5,52,53,-10,80,15,67
Apple:0,55,53,-7,80,15,0
Apple:8,52,53,-12,-24,13,15
Apple:5,53,53,-9,80,14,67
Apple:8,52,53,-12,-25,13,16
Apple:5,53,53,-8,0,14,0
Apple:8,49,53,-11,-24,12,0
Apple:5,52,53,-10,0,15,67
Apple:8,49,53,-9,0,11,0
Apple:5,52,53,-10,0,14,16
Apple:8,48,53,-11,-20,12,16
Apple:8,46,53,-10,0,11,16
Apple:5,47,53,-9,80,14,67
Apple:8,48,53,-11,0,12,18
Apple:5,50,53,-7,0,14,0
Apple:8,49,53,-11,0,12,0
Apple:5,50,53,-11,80,17,67
Apple:0,51,53,-6,80,16,67
Apple:8,49,53,-11,-22,12,0
Apple:5,51,53,-8,0,14,0
Apple:0,51,53,-8,80,18,67
Apple:8,51,53,-11,-20,12,0
Apple:5,50,53,-6,80,13,0
Apple:8,51,53,-10,0,12,0
Apple:5,51,53,-10,80,16,67
Apple:8,51,53,-10,0,12,0
Apple:5,51,53,-9,80,14,67
Apple:5,51,53,-13,-26,13,0
Apple:8,55,53,-11,80,16,67
Apple:8,55,53,-11,0,12,0
Apple:5,53,53,-7,80,14,67
Apple:8,55,53,-11,0,13,0
Apple:5,56,53,-8,80,14,0
Apple:5,56,53,-11,-26,12,0
Apple:5,57,53,-18,-26,17,17
Apple:0,57,53,-10,80,16,0
Apple:5,59,53,-18,-28,17,17
Apple:0,57,53,-11,80,16,0
Apple:5,58,53,-18,-31,16,18
Apple:0,57,53,-9,80,16,67
Apple:5,57,53,-18,-31,16,18
Apple:0,57,53,-10,0,15,67
Apple:5,56,53,-18,-29,16,18
